mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,mp,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,bpm,basic_max_max,advanced_max_max,team,total,home,index_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,mp_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,bpm_opp,basic_max_max_opp,advanced_max_max_opp,team_opp,total_opp,home_opp,season,date,game_id,won
240.0,37.0,81.0,0.457,17.0,45.0,0.378,25.0,32.0,0.781,7.0,31.0,38.0,22.0,12.0,4.0,10.0,26.0,116.0,,,240.0,0.61,0.562,0.556,0.395,17.5,64.6,43.2,59.5,12.5,6.7,9.5,100.0,120.9,118.8,,240.0,240.0,MIA,116,0,1,240.0,37.0,85.0,0.435,7.0,25.0,0.28,33.0,39.0,0.846,17.0,33.0,50.0,16.0,6.0,2.0,14.0,25.0,114.0,,,240.0,0.558,0.476,0.294,0.459,35.4,82.5,56.8,43.2,6.3,5.6,12.1,100.0,118.8,120.9,,240.0,240.0,MIL,114,1,2020,20200902,2020-09-02,True
240.0,37.0,85.0,0.435,7.0,25.0,0.28,33.0,39.0,0.846,17.0,33.0,50.0,16.0,6.0,2.0,14.0,25.0,114.0,,,240.0,0.558,0.476,0.294,0.459,35.4,82.5,56.8,43.2,6.3,5.6,12.1,100.0,118.8,120.9,,240.0,240.0,MIL,114,1,0,240.0,37.0,81.0,0.457,17.0,45.0,0.378,25.0,32.0,0.781,7.0,31.0,38.0,22.0,12.0,4.0,10.0,26.0,116.0,,,240.0,0.61,0.562,0.556,0.395,17.5,64.6,43.2,59.5,12.5,6.7,9.5,100.0,120.9,118.8,,240.0,240.0,MIA,116,0,2020,20200902,2020-09-02,False
240.0,40.0,82.0,0.488,20.0,30.0,0.667,24.0,27.0,0.889,5.0,29.0,34.0,24.0,10.0,5.0,13.0,20.0,124.0,,,240.0,0.66,0.61,0.366,0.329,12.8,61.7,39.5,60.0,10.0,8.2,12.2,100.0,123.8,109.8,,240.0,240.0,WAS,124,0,1,240.0,42.0,89.0,0.472,9.0,28.0,0.321,17.0,24.0,0.708,18.0,34.0,52.0,25.0,7.0,7.0,21.0,24.0,110.0,,,240.0,0.552,0.522,0.315,0.27,38.3,87.2,60.5,59.5,7.0,13.5,17.4,100.0,109.8,123.8,,240.0,240.0,GSW,110,1,2020,20200301,2020-03-01,True
240.0,42.0,89.0,0.472,9.0,28.0,0.321,17.0,24.0,0.708,18.0,34.0,52.0,25.0,7.0,7.0,21.0,24.0,110.0,,,240.0,0.552,0.522,0.315,0.27,38.3,87.2,60.5,59.5,7.0,13.5,17.4,100.0,109.8,123.8,,240.0,240.0,GSW,110,1,0,240.0,40.0,82.0,0.488,20.0,30.0,0.667,24.0,27.0,0.889,5.0,29.0,34.0,24.0,10.0,5.0,13.0,20.0,124.0,,,240.0,0.66,0.61,0.366,0.329,12.8,61.7,39.5,60.0,10.0,8.2,12.2,100.0,123.8,109.8,,240.0,240.0,WAS,124,0,2020,20200301,2020-03-01,False
240.0,38.0,90.0,0.422,8.0,30.0,0.267,23.0,26.0,0.885,9.0,27.0,36.0,23.0,5.0,2.0,11.0,25.0,107.0,,,240.0,0.527,0.467,0.333,0.289,19.1,84.4,45.6,60.5,5.1,3.8,9.8,100.0,108.9,119.1,,240.0,240.0,DEN,107,0,1,240.0,42.0,77.0,0.545,9.0,24.0,0.375,24.0,29.0,0.828,5.0,38.0,43.0,24.0,6.0,8.0,13.0,26.0,117.0,,,240.0,0.652,0.604,0.312,0.377,15.6,80.9,54.4,57.1,6.1,13.3,12.7,100.0,119.1,108.9,,240.0,240.0,LAL,117,1,2020,20200926,2020-09-26,False
240.0,42.0,77.0,0.545,9.0,24.0,0.375,24.0,29.0,0.828,5.0,38.0,43.0,24.0,6.0,8.0,13.0,26.0,117.0,,,240.0,0.652,0.604,0.312,0.377,15.6,80.9,54.4,57.1,6.1,13.3,12.7,100.0,119.1,108.9,,240.0,240.0,LAL,117,1,0,240.0,38.0,90.0,0.422,8.0,30.0,0.267,23.0,26.0,0.885,9.0,27.0,36.0,23.0,5.0,2.0,11.0,25.0,107.0,,,240.0,0.527,0.467,0.333,0.289,19.1,84.4,45.6,60.5,5.1,3.8,9.8,100.0,108.9,119.1,,240.0,240.0,DEN,107,0,2020,20200926,2020-09-26,True
240.0,46.0,86.0,0.535,12.0,32.0,0.375,8.0,12.0,0.667,6.0,30.0,36.0,25.0,9.0,4.0,17.0,25.0,112.0,,,240.0,0.613,0.605,0.372,0.14,17.1,76.9,48.6,54.3,9.2,8.9,15.7,100.0,113.9,120.0,,240.0,240.0,ATL,112,0,1,240.0,36.0,76.0,0.474,15.0,31.0,0.484,31.0,35.0,0.886,9.0,29.0,38.0,24.0,9.0,4.0,16.0,19.0,118.0,,,240.0,0.646,0.572,0.408,0.461,23.1,82.9,51.4,66.7,9.2,7.4,14.9,100.0,120.0,113.9,,240.0,240.0,WAS,118,1,2020,20200306,2020-03-06,False
240.0,36.0,76.0,0.474,15.0,31.0,0.484,31.0,35.0,0.886,9.0,29.0,38.0,24.0,9.0,4.0,16.0,19.0,118.0,,,240.0,0.646,0.572,0.408,0.461,23.1,82.9,51.4,66.7,9.2,7.4,14.9,100.0,120.0,113.9,,240.0,240.0,WAS,118,1,0,240.0,46.0,86.0,0.535,12.0,32.0,0.375,8.0,12.0,0.667,6.0,30.0,36.0,25.0,9.0,4.0,17.0,25.0,112.0,,,240.0,0.613,0.605,0.372,0.14,17.1,76.9,48.6,54.3,9.2,8.9,15.7,100.0,113.9,120.0,,240.0,240.0,ATL,112,0,2020,20200306,2020-03-06,True
240.0,42.0,97.0,0.433,7.0,27.0,0.259,9.0,11.0,0.818,7.0,32.0,39.0,22.0,12.0,2.0,15.0,18.0,100.0,,,240.0,0.491,0.469,0.278,0.113,13.5,74.4,41.1,52.4,11.3,4.2,12.8,100.0,93.8,111.6,,240.0,240.0,IND,100,0,1,240.0,43.0,94.0,0.457,13.0,46.0,0.283,20.0,22.0,0.909,11.0,45.0,56.0,26.0,8.0,4.0,16.0,14.0,119.0,,,240.0,0.574,0.527,0.489,0.234,25.6,86.5,58.9,60.5,7.5,5.7,13.4,100.0,111.6,93.8,,240.0,240.0,MIL,119,1,2020,20200304,2020-03-04,False
240.0,43.0,94.0,0.457,13.0,46.0,0.283,20.0,22.0,0.909,11.0,45.0,56.0,26.0,8.0,4.0,16.0,14.0,119.0,,,240.0,0.574,0.527,0.489,0.234,25.6,86.5,58.9,60.5,7.5,5.7,13.4,100.0,111.6,93.8,,240.0,240.0,MIL,119,1,0,240.0,42.0,97.0,0.433,7.0,27.0,0.259,9.0,11.0,0.818,7.0,32.0,39.0,22.0,12.0,2.0,15.0,18.0,100.0,,,240.0,0.491,0.469,0.278,0.113,13.5,74.4,41.1,52.4,11.3,4.2,12.8,100.0,93.8,111.6,,240.0,240.0,IND,100,0,2020,20200304,2020-03-04,True
240.0,41.0,83.0,0.494,9.0,26.0,0.346,23.0,28.0,0.821,9.0,28.0,37.0,23.0,3.0,2.0,16.0,26.0,114.0,,,240.0,0.598,0.548,0.313,0.337,27.3,73.7,52.1,56.1,3.1,3.5,14.4,100.0,116.5,128.7,,240.0,240.0,DEN,114,0,1,240.0,44.0,83.0,0.53,11.0,26.0,0.423,27.0,37.0,0.73,10.0,24.0,34.0,33.0,10.0,6.0,11.0,28.0,126.0,,,240.0,0.635,0.596,0.313,0.446,26.3,72.7,47.9,75.0,10.2,10.5,10.0,100.0,128.7,116.5,,240.0,240.0,LAL,126,1,2020,20200918,2020-09-18,False
240.0,44.0,83.0,0.53,11.0,26.0,0.423,27.0,37.0,0.73,10.0,24.0,34.0,33.0,10.0,6.0,11.0,28.0,126.0,,,240.0,0.635,0.596,0.313,0.446,26.3,72.7,47.9,75.0,10.2,10.5,10.0,100.0,128.7,116.5,,240.0,240.0,LAL,126,1,0,240.0,41.0,83.0,0.494,9.0,26.0,0.346,23.0,28.0,0.821,9.0,28.0,37.0,23.0,3.0,2.0,16.0,26.0,114.0,,,240.0,0.598,0.548,0.313,0.337,27.3,73.7,52.1,56.1,3.1,3.5,14.4,100.0,116.5,128.7,,240.0,240.0,DEN,114,0,2020,20200918,2020-09-18,True
240.0,39.0,82.0,0.476,19.0,48.0,0.396,21.0,27.0,0.778,2.0,34.0,36.0,27.0,10.0,3.0,9.0,22.0,118.0,,,240.0,0.628,0.591,0.585,0.329,4.8,77.3,41.9,69.2,10.1,5.1,8.7,100.0,119.1,114.1,,240.0,240.0,TOR,118,0,1,240.0,42.0,90.0,0.467,8.0,31.0,0.258,21.0,23.0,0.913,10.0,40.0,50.0,24.0,5.0,7.0,11.0,22.0,113.0,,,240.0,0.564,0.511,0.344,0.256,22.7,95.2,58.1,57.1,5.0,20.6,9.9,100.0,114.1,119.1,,240.0,240.0,SAC,113,1,2020,20200308,2020-03-08,True
240.0,42.0,90.0,0.467,8.0,31.0,0.258,21.0,23.0,0.913,10.0,40.0,50.0,24.0,5.0,7.0,11.0,22.0,113.0,,,240.0,0.564,0.511,0.344,0.256,22.7,95.2,58.1,57.1,5.0,20.6,9.9,100.0,114.1,119.1,,240.0,240.0,SAC,113,1,0,240.0,39.0,82.0,0.476,19.0,48.0,0.396,21.0,27.0,0.778,2.0,34.0,36.0,27.0,10.0,3.0,9.0,22.0,118.0,,,240.0,0.628,0.591,0.585,0.329,4.8,77.3,41.9,69.2,10.1,5.1,8.7,100.0,119.1,114.1,,240.0,240.0,TOR,118,0,2020,20200308,2020-03-08,False
240.0,28.0,89.0,0.315,6.0,42.0,0.143,14.0,17.0,0.824,13.0,35.0,48.0,20.0,4.0,6.0,10.0,12.0,76.0,,,240.0,0.394,0.348,0.472,0.191,24.1,79.5,49.0,71.4,4.5,13.6,9.4,100.0,85.4,94.4,,240.0,240.0,TOR,76,0,1,240.0,33.0,81.0,0.407,12.0,37.0,0.324,6.0,11.0,0.545,9.0,41.0,50.0,23.0,6.0,4.0,13.0,13.0,84.0,,,240.0,0.489,0.481,0.457,0.136,20.5,75.9,51.0,69.7,6.7,8.5,13.2,100.0,94.4,85.4,,240.0,240.0,MIA,84,1,2020,20200102,2020-01-02,False
240.0,33.0,81.0,0.407,12.0,37.0,0.324,6.0,11.0,0.545,9.0,41.0,50.0,23.0,6.0,4.0,13.0,13.0,84.0,,,240.0,0.489,0.481,0.457,0.136,20.5,75.9,51.0,69.7,6.7,8.5,13.2,100.0,94.4,85.4,,240.0,240.0,MIA,84,1,0,240.0,28.0,89.0,0.315,6.0,42.0,0.143,14.0,17.0,0.824,13.0,35.0,48.0,20.0,4.0,6.0,10.0,12.0,76.0,,,240.0,0.394,0.348,0.472,0.191,24.1,79.5,49.0,71.4,4.5,13.6,9.4,100.0,85.4,94.4,,240.0,240.0,TOR,76,0,2020,20200102,2020-01-02,True
240.0,41.0,93.0,0.441,13.0,37.0,0.351,19.0,22.0,0.864,11.0,35.0,46.0,19.0,9.0,4.0,8.0,15.0,114.0,,,240.0,0.555,0.511,0.398,0.237,25.0,77.8,51.7,46.3,9.3,5.8,7.2,100.0,117.5,114.4,,240.0,240.0,BOS,114,0,1,240.0,46.0,93.0,0.495,9.0,24.0,0.375,10.0,11.0,0.909,10.0,33.0,43.0,23.0,5.0,8.0,12.0,20.0,111.0,,,240.0,0.567,0.543,0.258,0.118,22.2,75.0,48.3,50.0,5.2,14.3,10.9,100.0,114.4,117.5,,240.0,240.0,IND,111,1,2020,20200310,2020-03-10,True
240.0,46.0,93.0,0.495,9.0,24.0,0.375,10.0,11.0,0.909,10.0,33.0,43.0,23.0,5.0,8.0,12.0,20.0,111.0,,,240.0,0.567,0.543,0.258,0.118,22.2,75.0,48.3,50.0,5.2,14.3,10.9,100.0,114.4,117.5,,240.0,240.0,IND,111,1,0,240.0,41.0,93.0,0.441,13.0,37.0,0.351,19.0,22.0,0.864,11.0,35.0,46.0,19.0,9.0,4.0,8.0,15.0,114.0,,,240.0,0.555,0.511,0.398,0.237,25.0,77.8,51.7,46.3,9.3,5.8,7.2,100.0,117.5,114.4,,240.0,240.0,BOS,114,0,2020,20200310,2020-03-10,False
240.0,41.0,75.0,0.547,11.0,31.0,0.355,20.0,26.0,0.769,3.0,38.0,41.0,23.0,7.0,4.0,17.0,20.0,113.0,,,240.0,0.654,0.62,0.413,0.347,9.7,82.6,53.2,56.1,7.0,6.7,16.4,100.0,113.2,107.2,,240.0,240.0,LAC,113,0,1,240.0,44.0,94.0,0.468,11.0,34.0,0.324,8.0,10.0,0.8,8.0,28.0,36.0,32.0,10.0,0.0,12.0,26.0,107.0,,,240.0,0.544,0.527,0.362,0.106,17.4,90.3,46.8,72.7,10.0,0.0,10.9,100.0,107.2,113.2,,240.0,240.0,DEN,107,1,2020,20200907,2020-09-07,True
240.0,44.0,94.0,0.468,11.0,34.0,0.324,8.0,10.0,0.8,8.0,28.0,36.0,32.0,10.0,0.0,12.0,26.0,107.0,,,240.0,0.544,0.527,0.362,0.106,17.4,90.3,46.8,72.7,10.0,0.0,10.9,100.0,107.2,113.2,,240.0,240.0,DEN,107,1,0,240.0,41.0,75.0,0.547,11.0,31.0,0.355,20.0,26.0,0.769,3.0,38.0,41.0,23.0,7.0,4.0,17.0,20.0,113.0,,,240.0,0.654,0.62,0.413,0.347,9.7,82.6,53.2,56.1,7.0,6.7,16.4,100.0,113.2,107.2,,240.0,240.0,LAC,113,0,2020,20200907,2020-09-07,False
240.0,38.0,77.0,0.494,11.0,34.0,0.324,24.0,27.0,0.889,4.0,41.0,45.0,23.0,5.0,6.0,11.0,19.0,111.0,,,240.0,0.624,0.565,0.442,0.351,13.3,80.4,55.6,60.5,5.4,13.3,11.0,100.0,119.7,95.9,,240.0,240.0,BOS,111,0,1,240.0,33.0,85.0,0.388,12.0,40.0,0.3,11.0,13.0,0.846,10.0,26.0,36.0,19.0,8.0,5.0,13.0,24.0,89.0,,,240.0,0.491,0.459,0.471,0.153,19.6,86.7,44.4,57.6,8.6,11.6,12.5,100.0,95.9,119.7,,240.0,240.0,TOR,89,1,2020,20200907,2020-09-07,True
240.0,33.0,85.0,0.388,12.0,40.0,0.3,11.0,13.0,0.846,10.0,26.0,36.0,19.0,8.0,5.0,13.0,24.0,89.0,,,240.0,0.491,0.459,0.471,0.153,19.6,86.7,44.4,57.6,8.6,11.6,12.5,100.0,95.9,119.7,,240.0,240.0,TOR,89,1,0,240.0,38.0,77.0,0.494,11.0,34.0,0.324,24.0,27.0,0.889,4.0,41.0,45.0,23.0,5.0,6.0,11.0,19.0,111.0,,,240.0,0.624,0.565,0.442,0.351,13.3,80.4,55.6,60.5,5.4,13.3,11.0,100.0,119.7,95.9,,240.0,240.0,BOS,111,0,2020,20200907,2020-09-07,False
240.0,35.0,73.0,0.479,11.0,31.0,0.355,22.0,24.0,0.917,5.0,43.0,48.0,21.0,6.0,7.0,21.0,21.0,103.0,,,240.0,0.616,0.555,0.425,0.329,15.2,76.8,53.9,60.0,6.1,12.1,20.1,100.0,105.4,96.2,,240.0,240.0,MIA,103,0,1,240.0,33.0,91.0,0.363,9.0,33.0,0.273,19.0,26.0,0.731,13.0,28.0,41.0,20.0,7.0,5.0,11.0,23.0,94.0,,,240.0,0.459,0.412,0.363,0.286,23.2,84.8,46.1,60.6,7.2,11.9,9.7,100.0,96.2,105.4,,240.0,240.0,MIL,94,1,2020,20200908,2020-09-08,True
240.0,33.0,91.0,0.363,9.0,33.0,0.273,19.0,26.0,0.731,13.0,28.0,41.0,20.0,7.0,5.0,11.0,23.0,94.0,,,240.0,0.459,0.412,0.363,0.286,23.2,84.8,46.1,60.6,7.2,11.9,9.7,100.0,96.2,105.4,,240.0,240.0,MIL,94,1,0,240.0,35.0,73.0,0.479,11.0,31.0,0.355,22.0,24.0,0.917,5.0,43.0,48.0,21.0,6.0,7.0,21.0,21.0,103.0,,,240.0,0.616,0.555,0.425,0.329,15.2,76.8,53.9,60.0,6.1,12.1,20.1,100.0,105.4,96.2,,240.0,240.0,MIA,103,0,2020,20200908,2020-09-08,False
240.0,41.0,85.0,0.482,21.0,39.0,0.538,20.0,23.0,0.87,11.0,36.0,47.0,30.0,9.0,3.0,14.0,23.0,123.0,,,240.0,0.647,0.606,0.459,0.271,26.2,78.3,53.4,73.2,9.2,6.0,12.8,100.0,125.9,113.6,,240.0,240.0,SAC,123,0,1,240.0,42.0,89.0,0.472,10.0,39.0,0.256,17.0,26.0,0.654,10.0,31.0,41.0,22.0,9.0,3.0,11.0,16.0,111.0,,,240.0,0.553,0.528,0.438,0.292,21.7,73.8,46.6,52.4,9.2,6.5,9.9,100.0,113.6,125.9,,240.0,240.0,POR,111,1,2020,20200307,2020-03-07,True
240.0,42.0,89.0,0.472,10.0,39.0,0.256,17.0,26.0,0.654,10.0,31.0,41.0,22.0,9.0,3.0,11.0,16.0,111.0,,,240.0,0.553,0.528,0.438,0.292,21.7,73.8,46.6,52.4,9.2,6.5,9.9,100.0,113.6,125.9,,240.0,240.0,POR,111,1,0,240.0,41.0,85.0,0.482,21.0,39.0,0.538,20.0,23.0,0.87,11.0,36.0,47.0,30.0,9.0,3.0,14.0,23.0,123.0,,,240.0,0.647,0.606,0.459,0.271,26.2,78.3,53.4,73.2,9.2,6.0,12.8,100.0,125.9,113.6,,240.0,240.0,SAC,123,0,2020,20200307,2020-03-07,False
240.0,42.0,91.0,0.462,12.0,37.0,0.324,15.0,17.0,0.882,12.0,32.0,44.0,29.0,5.0,1.0,11.0,21.0,111.0,,,240.0,0.564,0.527,0.407,0.187,26.1,72.7,48.9,69.0,5.2,2.0,10.0,100.0,116.2,128.7,,240.0,240.0,BRK,111,0,1,240.0,45.0,89.0,0.506,18.0,38.0,0.474,15.0,17.0,0.882,12.0,34.0,46.0,22.0,4.0,8.0,13.0,21.0,123.0,,,240.0,0.637,0.607,0.427,0.191,27.3,73.9,51.1,48.9,4.2,14.8,11.9,100.0,128.7,116.2,,240.0,240.0,DAL,123,1,2020,20200102,2020-01-02,False
240.0,45.0,89.0,0.506,18.0,38.0,0.474,15.0,17.0,0.882,12.0,34.0,46.0,22.0,4.0,8.0,13.0,21.0,123.0,,,240.0,0.637,0.607,0.427,0.191,27.3,73.9,51.1,48.9,4.2,14.8,11.9,100.0,128.7,116.2,,240.0,240.0,DAL,123,1,0,240.0,42.0,91.0,0.462,12.0,37.0,0.324,15.0,17.0,0.882,12.0,32.0,44.0,29.0,5.0,1.0,11.0,21.0,111.0,,,240.0,0.564,0.527,0.407,0.187,26.1,72.7,48.9,69.0,5.2,2.0,10.0,100.0,116.2,128.7,,240.0,240.0,BRK,111,0,2020,20200102,2020-01-02,True
240.0,44.0,94.0,0.468,11.0,40.0,0.275,12.0,19.0,0.632,6.0,50.0,56.0,28.0,10.0,7.0,14.0,16.0,111.0,,,240.0,0.542,0.527,0.426,0.202,12.2,78.1,49.6,63.6,9.4,12.3,12.0,100.0,104.6,85.7,,240.0,240.0,DAL,111,0,1,240.0,36.0,99.0,0.364,13.0,42.0,0.31,6.0,15.0,0.4,14.0,43.0,57.0,19.0,9.0,3.0,13.0,17.0,91.0,,,240.0,0.431,0.429,0.424,0.152,21.9,87.8,50.4,52.8,8.5,5.6,11.0,100.0,85.7,104.6,,240.0,240.0,MIN,91,1,2020,20200301,2020-03-01,True
240.0,36.0,99.0,0.364,13.0,42.0,0.31,6.0,15.0,0.4,14.0,43.0,57.0,19.0,9.0,3.0,13.0,17.0,91.0,,,240.0,0.431,0.429,0.424,0.152,21.9,87.8,50.4,52.8,8.5,5.6,11.0,100.0,85.7,104.6,,240.0,240.0,MIN,91,1,0,240.0,44.0,94.0,0.468,11.0,40.0,0.275,12.0,19.0,0.632,6.0,50.0,56.0,28.0,10.0,7.0,14.0,16.0,111.0,,,240.0,0.542,0.527,0.426,0.202,12.2,78.1,49.6,63.6,9.4,12.3,12.0,100.0,104.6,85.7,,240.0,240.0,DAL,111,0,2020,20200301,2020-03-01,False
240.0,41.0,80.0,0.513,16.0,38.0,0.421,28.0,34.0,0.824,2.0,29.0,31.0,28.0,10.0,5.0,14.0,22.0,126.0,,,240.0,0.663,0.613,0.475,0.425,5.6,78.4,42.5,68.3,9.5,8.3,12.8,100.0,120.1,126.8,,240.0,240.0,WAS,126,0,1,240.0,50.0,89.0,0.562,13.0,29.0,0.448,20.0,24.0,0.833,8.0,34.0,42.0,23.0,13.0,2.0,15.0,24.0,133.0,,,240.0,0.668,0.635,0.326,0.27,21.6,94.4,57.5,46.0,12.4,4.8,13.1,100.0,126.8,120.1,,240.0,240.0,SAC,133,1,2020,20200303,2020-03-03,False
240.0,50.0,89.0,0.562,13.0,29.0,0.448,20.0,24.0,0.833,8.0,34.0,42.0,23.0,13.0,2.0,15.0,24.0,133.0,,,240.0,0.668,0.635,0.326,0.27,21.6,94.4,57.5,46.0,12.4,4.8,13.1,100.0,126.8,120.1,,240.0,240.0,SAC,133,1,0,240.0,41.0,80.0,0.513,16.0,38.0,0.421,28.0,34.0,0.824,2.0,29.0,31.0,28.0,10.0,5.0,14.0,22.0,126.0,,,240.0,0.663,0.613,0.475,0.425,5.6,78.4,42.5,68.3,9.5,8.3,12.8,100.0,120.1,126.8,,240.0,240.0,WAS,126,0,2020,20200303,2020-03-03,True
240.0,33.0,89.0,0.371,13.0,49.0,0.265,17.0,24.0,0.708,9.0,22.0,31.0,18.0,6.0,3.0,12.0,26.0,96.0,,,240.0,0.482,0.444,0.551,0.27,17.0,78.6,38.3,54.5,6.1,8.1,10.8,100.0,97.5,120.8,,240.0,240.0,HOU,96,0,1,240.0,39.0,74.0,0.527,19.0,37.0,0.514,22.0,29.0,0.759,6.0,44.0,50.0,25.0,5.0,7.0,19.0,24.0,119.0,,,240.0,0.686,0.655,0.5,0.392,21.4,83.0,61.7,64.1,5.1,17.5,18.0,100.0,120.8,97.5,,240.0,240.0,LAL,119,1,2020,20200912,2020-09-12,False
240.0,39.0,74.0,0.527,19.0,37.0,0.514,22.0,29.0,0.759,6.0,44.0,50.0,25.0,5.0,7.0,19.0,24.0,119.0,,,240.0,0.686,0.655,0.5,0.392,21.4,83.0,61.7,64.1,5.1,17.5,18.0,100.0,120.8,97.5,,240.0,240.0,LAL,119,1,0,240.0,33.0,89.0,0.371,13.0,49.0,0.265,17.0,24.0,0.708,9.0,22.0,31.0,18.0,6.0,3.0,12.0,26.0,96.0,,,240.0,0.482,0.444,0.551,0.27,17.0,78.6,38.3,54.5,6.1,8.1,10.8,100.0,97.5,120.8,,240.0,240.0,HOU,96,0,2020,20200912,2020-09-12,True
240.0,41.0,89.0,0.461,10.0,38.0,0.263,26.0,29.0,0.897,8.0,28.0,36.0,24.0,9.0,4.0,11.0,24.0,118.0,,,240.0,0.58,0.517,0.427,0.326,19.0,80.0,46.8,58.5,8.8,8.5,9.8,100.0,115.1,129.7,,240.0,240.0,TOR,118,0,1,240.0,47.0,83.0,0.566,18.0,36.0,0.5,21.0,30.0,0.7,7.0,34.0,41.0,38.0,6.0,1.0,16.0,22.0,133.0,,,240.0,0.691,0.675,0.434,0.361,20.0,81.0,53.2,80.9,5.9,2.0,14.3,100.0,129.7,115.1,,240.0,240.0,DEN,133,1,2020,20200301,2020-03-01,False
240.0,47.0,83.0,0.566,18.0,36.0,0.5,21.0,30.0,0.7,7.0,34.0,41.0,38.0,6.0,1.0,16.0,22.0,133.0,,,240.0,0.691,0.675,0.434,0.361,20.0,81.0,53.2,80.9,5.9,2.0,14.3,100.0,129.7,115.1,,240.0,240.0,DEN,133,1,0,240.0,41.0,89.0,0.461,10.0,38.0,0.263,26.0,29.0,0.897,8.0,28.0,36.0,24.0,9.0,4.0,11.0,24.0,118.0,,,240.0,0.58,0.517,0.427,0.326,19.0,80.0,46.8,58.5,8.8,8.5,9.8,100.0,115.1,129.7,,240.0,240.0,TOR,118,0,2020,20200301,2020-03-01,True
240.0,45.0,95.0,0.474,12.0,32.0,0.375,20.0,27.0,0.741,11.0,41.0,52.0,25.0,11.0,6.0,9.0,21.0,122.0,,,240.0,0.571,0.537,0.337,0.284,22.9,82.0,53.1,55.6,10.8,10.7,7.8,100.0,119.3,98.8,,240.0,240.0,ORL,122,0,1,240.0,33.0,87.0,0.379,9.0,31.0,0.29,26.0,31.0,0.839,9.0,37.0,46.0,18.0,5.0,4.0,13.0,23.0,101.0,,,240.0,0.502,0.431,0.356,0.356,18.0,77.1,46.9,54.5,4.9,6.3,11.4,100.0,98.8,119.3,,240.0,240.0,WAS,101,1,2020,20200101,2020-01-01,True
240.0,33.0,87.0,0.379,9.0,31.0,0.29,26.0,31.0,0.839,9.0,37.0,46.0,18.0,5.0,4.0,13.0,23.0,101.0,,,240.0,0.502,0.431,0.356,0.356,18.0,77.1,46.9,54.5,4.9,6.3,11.4,100.0,98.8,119.3,,240.0,240.0,WAS,101,1,0,240.0,45.0,95.0,0.474,12.0,32.0,0.375,20.0,27.0,0.741,11.0,41.0,52.0,25.0,11.0,6.0,9.0,21.0,122.0,,,240.0,0.571,0.537,0.337,0.284,22.9,82.0,53.1,55.6,10.8,10.7,7.8,100.0,119.3,98.8,,240.0,240.0,ORL,122,0,2020,20200101,2020-01-01,False
240.0,38.0,89.0,0.427,11.0,35.0,0.314,11.0,14.0,0.786,5.0,31.0,36.0,23.0,4.0,5.0,8.0,15.0,98.0,,,240.0,0.515,0.489,0.393,0.157,10.0,77.5,40.0,60.5,4.1,10.9,7.8,100.0,101.6,120.3,,240.0,240.0,MIA,98,0,1,240.0,38.0,84.0,0.452,15.0,38.0,0.395,25.0,27.0,0.926,9.0,45.0,54.0,26.0,7.0,8.0,12.0,19.0,116.0,,,240.0,0.605,0.542,0.452,0.321,22.5,90.0,60.0,68.4,7.3,14.8,11.1,100.0,120.3,101.6,,240.0,240.0,LAL,116,1,2020,20200930,2020-09-30,False
240.0,38.0,84.0,0.452,15.0,38.0,0.395,25.0,27.0,0.926,9.0,45.0,54.0,26.0,7.0,8.0,12.0,19.0,116.0,,,240.0,0.605,0.542,0.452,0.321,22.5,90.0,60.0,68.4,7.3,14.8,11.1,100.0,120.3,101.6,,240.0,240.0,LAL,116,1,0,240.0,38.0,89.0,0.427,11.0,35.0,0.314,11.0,14.0,0.786,5.0,31.0,36.0,23.0,4.0,5.0,8.0,15.0,98.0,,,240.0,0.515,0.489,0.393,0.157,10.0,77.5,40.0,60.5,4.1,10.9,7.8,100.0,101.6,120.3,,240.0,240.0,MIA,98,0,2020,20200930,2020-09-30,True
240.0,51.0,95.0,0.537,13.0,33.0,0.394,16.0,21.0,0.762,7.0,29.0,36.0,23.0,7.0,3.0,10.0,29.0,131.0,,,240.0,0.628,0.605,0.347,0.221,15.2,78.4,43.4,45.1,6.7,7.1,8.8,100.0,125.5,134.1,,240.0,240.0,MIL,131,0,1,240.0,47.0,85.0,0.553,19.0,43.0,0.442,27.0,31.0,0.871,8.0,39.0,47.0,30.0,6.0,4.0,14.0,23.0,140.0,,,240.0,0.71,0.665,0.506,0.365,21.6,84.8,56.6,63.8,5.7,6.5,12.4,100.0,134.1,125.5,,240.0,240.0,PHO,140,1,2020,20200308,2020-03-08,False
